比利時	比利時王國	比利時	比利時王國	比利时	比利时王国	比利時	比利時王國	比利时	比利时王国	比利时	比利时王国	比利時	比利時王國	比利时	比利时王国	比利時	比利时王国ᚋ比利時王國ᚋ比利时	Belgium	country in western Europe	Q3624078,Q43702,Q6256,Q20181813,Q185441,Q1250464,Q113489728	Q31	Q31	
																威廉六世		William VI, Duke of Aquitaine	Duke of Aquitaine	Q5	Q32615		
網域名稱		域名										域名		域名		域名		domain name	identification string that defines a realm of administrative autonomy, authority or control within the Internet	Q317623	Q32635		
												417年				417年		417	year	Q577	Q32695		
																2-氨基-2-甲基-1-丙醇		aminomethylpropanol	chemical compound	Q113145171	Q32703		
威尼斯語								威尼斯语						威尼斯语		威尼斯語		Venetian	Romance language spoken in the Italian region of Veneto	Q34770,Q1288568	Q32724	Q38,Q224,Q215,Q155,Q96,Q414,Q236,Q218	Q1243
麥克·格林姆								麦克·格林姆								麥克·格里姆	麦克·格林姆	Michael Grimm	American politician (born 1970)	Q5	Q32726		
								玛拉拉·优素福扎伊						玛拉拉·优素福扎伊		玛拉拉·优素福扎伊	马拉拉·优素福·扎伊ᚋ玛拉拉·尤萨夫扎伊ᚋ马拉拉·优素福扎伊	Malala Yousafzai	Pakistani children's education activist	Q5	Q32732		
米斯																米斯		Victor Mees	Belgian association football player (1927–2012)	Q5	Q32733		
亞戈·阿普·伊德沃爾·阿普·梅里格								亚戈·阿普·伊德沃尔·阿普·梅里格								亚戈·阿普·伊德沃尔·阿普·梅里格		Iago ab Idwal ap Meurig	Prince of Gwynedd	Q5	Q32735		
																微型计算机	微机ᚋ微型机	microcomputer	small, relatively inexpensive computer		Q32738		
												414年				414年		414	year	Q577	Q32761		
桑蒂拉納								桑蒂拉纳						桑蒂拉纳		辛迪拉拿	桑蒂拉纳	Santillana	Spanish footballer	Q5	Q32763		
												560年				560年		560	year	Q577	Q32769		
276年								276年				276年		276年		276年		276	year	Q577	Q32797		
珍媽的星際冒險																珍姐科幻大冒險	The Sarah Jane Adventuresᚋ克萊德·蘭格爾	The Sarah Jane Adventures	British science fiction television programme	Q5398426	Q32816		
																海军博物馆		Seville Maritime Museum	naval and maritime museum in Seville, Spain	Q26958661	Q32823	Q29	Q8717
323年								323年				323年		323年		323年		323	year	Q577	Q32836		
								根域名服务器								根域名服務器		root name server	name server for the root zone of the Domain Name System of the Internet		Q32867		
												531年				531年		531	year	Q577	Q32871		
																大熊座矮星系		Ursa Major I Dwarf	dwarf spheroidal galaxy in the Ursa Major constellation	Q654754,Q318	Q32888		
																塞吉夫部落	塔吉夫	Banu Thaqif	Wikimedia list article	Q133311	Q32897		
骨牌	多米諾骨牌															骨牌	多米诺骨牌ᚋ多米诺	dominoes	game played with rectangular tiles	Q1272194	Q32907		
214年								214年				214年		214年		214年		214	year	Q577	Q32938		
																斯孔托體育館		Skonto Hall	Indoor arena in Riga, Latvia	Q641226	Q32969	Q211	Q1773
																平方根倒数速算法	Fast inverse square root	fast inverse square root	root-finding algorithm	Q24262840	Q32980		
																琴丘语		Chenchu	Dravidian language which belongs to the Telugu branch of its South-Central family	Q34770,Q1288568	Q32981	Q668	
韓德熙								韩德熙						韩德熙		韩德熙		Han Deok-hee	South Korean footballer	Q5	Q33008		
																巴德希語		Badeshi	language spoken in Bishigram Valley of Pakistan	Q34770,Q1288568	Q33028	Q843	
														国际标准书号	标准书号	國際標準書號	書號ᚋ標準書號	International Standard Book Number	unique numeric book identifier	Q15087423,Q36646373	Q33057		
																德國哈雷		2011 Gerry Weber Open – singles	2011 tennis event results	Q46190676	Q33104		
																變成跟他們一樣		Be Like Others	2008 film by Tanaz Eshaghian	Q11424	Q33109		
																大熊座II矮星系		Ursa Major II Dwarf	dwarf spheroidal galaxy in the constellation Ursa Major	Q318	Q33110		
												杉葉藻		杉叶藻		杉叶藻	分枝杉叶藻	Hippuris vulgaris	species of plant	Q16521,Q190903	Q33115		
金蘭市								金兰市						金兰市		金蘭市		Cam Ranh	provincial city of Vietnam	Q3249005	Q33116	Q881	Q33369
																布涅瓦茨语		Bunjevac dialect	Štokavian-Western Ikavian dialect	Q33384	Q33185		
科爾多瓦清真寺														科尔多瓦清真寺		科尔多瓦主教座堂		Mosque-Cathedral of Cordoba	cathedral (former mosque) in Cordoba, Spain	Q96440023,Q56242215,Q1454820	Q33200	Q29	Q5818
		循道宗		循道宗												循道宗	衛理公會派ᚋ威莱斯教派ᚋ美道会ᚋ衛理公會ᚋ循道主義ᚋ衛理會ᚋ卫理宗ᚋ循道衛理ᚋ循道公会ᚋ衛理宗ᚋ美普會ᚋ卫斯理宗ᚋ監理宗ᚋ卫理公会ᚋ英国循道会ᚋ循道会ᚋ循道衛理宗ᚋ英美会ᚋ循理會ᚋ堅理會	Methodism	group of historically related denominations of Protestant Christianity	Q123129246	Q33203		
卡蘭塞貝什								卡兰塞贝什								卡蘭塞貝什		Caransebeș	city in Caraș-Severin County, Romania	Q640364	Q33208	Q218,Q131964,Q28513,Q15102440,Q241748,Q156513,Q153136,Q12560,Q655621,Q625380,Q171150	Q187925
195年								195年				195年		195年		195年		195	year	Q577	Q33212		
	בניני האומה															耶路撒冷国际会议中心		International Convention Center	concert and congress hall in Jerusalem	Q1378975	Q33224	Q801	Q1218
攝影師		攝影師						摄影师				攝影師		摄影师		攝影師	摄像师ᚋ攝影家	photographer	person who takes photographs	Q28640,Q12737077,Q4164871,Q108300140,Q1439602	Q33231		
																庫希特語族	库施特语族ᚋ古實語族	Cushitic	branch of Afroasiatic native to East Africa	Q25295	Q33248		
								教会斯拉夫语						教会斯拉夫语		教會斯拉夫語	教会斯拉夫语	Church Slavonic	language of the Slavic Orthodox liturgy	Q839470,Q1097949,Q436240,Q3247505	Q33251	Q1108445,Q219,Q403,Q236,Q36,Q159,Q184,Q212,Q213,Q193152,Q221,Q224,Q218,Q215,Q12544,Q225,Q214,Q37,Q217,Q36704	
法語系克里奧爾語	法式克里奧爾語ᚋ法語的克里奧爾語							法语系克里奥尔语	法式克里奥尔语ᚋ法语的克里奥尔语					法语系克里奥尔语		法文歸融語	法文克里奧爾語ᚋ法式克里奥尔语ᚋ法语的克里奥尔语ᚋ法语系克里奥尔语ᚋ以法語為基礎的克里奧爾語ᚋ基于法语的克里奥尔语ᚋ法語克里奧爾語	French-based creole languages	language family	Q25295	Q33260		
												虎貓		虎猫		虎貓	美洲豹貓	ocelot	species of wild cat	Q16521	Q33261		
																拉斯克鲁塞斯		Las Cruces	city in and county seat of Doña Ana County, New Mexico, United States	Q1093829,Q62049	Q33264	Q30	Q112953
Px		Px														Px		PX	Wikimedia disambiguation page	Q4167410	Q33266		
博杰普爾語		博杰普爾語		博杰普尔语		博杰普爾語		博杰普尔语				博杰普爾語		博杰普尔语		博杰普尔语	博杰普爾語	Bhojpuri	Indo-Aryan language native to India and Nepal	Q33742,Q1288568	Q33268	Q668,Q837	
												644年				644年		644	year	Q577	Q33275		
																斐濟語	斐济语	Fijian	Austronesian language of the Malayo-Polynesian family spoken in Fiji	Q34770,Q1288568	Q33295	Q712	
																霍卜约特语		Hobyót	endangered Semitic language spoken in a small area of Oman and neighboring Yemen	Q34770,Q1288568	Q33299	Q842,Q805	
Sun																Sun		Sun	Wikimedia disambiguation page	Q4167410	Q33300		
																雙魚座II		Pisces II	galaxy	Q318	Q33326		
		芭蕉						芭蕉								芭蕉	天苴ᚋ板蕉ᚋ芭蕉头ᚋ芭蕉根ᚋ芭蕉油ᚋ甘蕉ᚋ芭蕉叶ᚋ芭苴ᚋ芭蕉子ᚋ芭蕉花ᚋ大叶芭蕉ᚋ牙蕉ᚋ大头芭蕉	Musa basjoo	species of plant	Q16521,Q157957	Q33331		
																景颇语	景頗語ᚋ克欽語	Jingpho	Sal Tibeto-Burman language	Q34770,Q1288568	Q33332	Q836,Q148,Q668	
																克木语		Khmu	language	Q34770,Q1288568	Q33335	Q148,Q819,Q869,Q881	
																叶夫帕托里亚		Yevpatoriia	city in Crimea	Q7930989,Q1549591,Q12131624	Q33345	Q159,Q34266,Q15180,Q212,Q160440	Q4173052,Q18407246,Q2629701,Q17266370
楚瓦什語								楚瓦什语								楚瓦什語	楚瓦什语	Chuvash	Turkic language spoken in central Russia, primarily in the Chuvash Republic and adjacent areas	Q34770,Q1288568	Q33348	Q159,Q212,Q232,Q265	Q5466,Q649,Q5481,Q5710,Q1727,Q5634,Q5334,Q6563,Q5338
克里米亞韃靼語								克里米亚鞑靼语								克里米亞韃靼語	克里米亞塔塔爾文ᚋ克里米亞塔塔爾語ᚋ克里米亞土耳其語ᚋ克里米亞土耳其文	Crimean Tatar	Turkic language spoken in Crimea	Q34770,Q1288568	Q33357	Q212,Q43,Q218,Q219,Q159,Q265	Q15966495,Q756294
321年								321年				321年		321年		321年		321	year	Q577	Q33359		
								庆和省								慶和省		Khánh Hòa	province of Vietnam	Q2824648	Q33369	Q881	Q881
																古格里·德帕爾馬		Gregory DePalma	American mobster (1932-2009)	Q5	Q33371		
賈朗達爾								贾朗达尔						贾朗达尔		賈朗達爾		Jalandhar	ancient city in the north Indian state of Punjab	Q515,Q1549591	Q33377	Q668,Q129286	Q1817425
								阿尔冈昆诸语言						阿尔冈昆诸语言		阿尔冈昆语族	阿爾岡昆諸語言ᚋ阿尔冈昆诸语言	Algonquian	subfamily of Native American languages	Q25295	Q33392		
古拉語																古拉語		Gullah	creole language spoken by the Gullah people in US	Q33289,Q1288568,Q34770	Q33395	Q30	
																哈扎拉吉語		Hazaragi	Persian dialect spoken by the Hazara people	Q34770,Q1288568,Q21663239	Q33398	Q889	
																印度科希斯坦语		Indus Kohistani	Dardic language spoken in Kohistan District, Pakistan	Q33742,Q1288568	Q33399	Q843	
克拉勒姆語																克拉勒姆语	克拉勒姆語	Klallam	language	Q34770,Q1288568	Q33404	Q30,Q6693471,Q106395898,Q106396961	
伊善語								伊善语	依善语			伊森語				依善話	伊森語ᚋIsan語ᚋ依善語ᚋ東北泰語ᚋ依善语	Isan	Thai dialects of the Lao language	Q34770,Q1288568	Q33417	Q869	Q381897
																龍川市		Long Xuyên	provincial city of An Giang, Vietnam	Q3249005	Q33421	Q881	Q36592
																胡老拉語		Hulaulá	modern Jewish Aramaic language, often called Neo-Aramaic or Judeo-Aramaic	Q34770,Q1288568	Q33426	Q801	
																加嘎魯語		Jaqaru	language of the Aymara family spoken natively in Peru	Q34770,Q1288568	Q33443	Q419	
加告茲語								加告兹语						加告兹语		加告茲語	嘎嘎烏孜語	Gagauz	Turkic language, spoken mainly by the Gagauz people and the official language of the autonomous Moldovan region of Gagauzia	Q34770,Q1288568	Q33457	Q217	
																瑪姆語	馬梅語ᚋ玛姆语	Mam	Mayan language	Q34770,Q1288568	Q33467	Q774,Q96	
邦美蜀市								邦美蜀市								邦美蜀市		Buôn Ma Thuột	capital of Đắk Lắk province	Q3249005,Q1549591	Q33469	Q881	Q36690
																科拉米语	西北科拉米语	Kolami	language	Q34770,Q1288568	Q33479	Q668	
												685年				685年		685	year	Q577	Q33480		
												側柏		侧柏		侧柏	柏樹ᚋ扁檜ᚋ柏树ᚋ扁桧ᚋ柏ᚋ香柯樹ᚋ香柯树ᚋ窄冠侧柏ᚋ香树ᚋ扁柏ᚋ香柏ᚋ黄柏ᚋ柏子仁ᚋ柏枝节ᚋ柏根白皮ᚋ圆柏ᚋ侧柏叶ᚋ柏脂	Platycladus orientalis	species of plant	Q16521	Q33482		
哈特福	哈特福德	哈特福德						哈特福德				哈特福		哈特福德		哈特福	哈特福德	Hartford	city in and capital of Connecticut, United States	Q1093829,Q21518270,Q1549591,Q15303838,Q62049	Q33486	Q30	Q117286854,Q54236
全世界世界語者青年組織																全世界世界语者青年组织	国际青年组织ᚋTEJO	World Esperanto Youth Organization	Esperanto organization for young Esperanto speakers	Q15494038,Q79913,Q1572070	Q33489	Q55	Q34370
庫魯克語	庫盧克語ᚋ奧拉翁語							库鲁克语	库卢克语ᚋ奥拉翁语							库鲁克语	尼泊尔库鲁克语ᚋ库卢克语	Kurukh	Dravidian language of eastern India	Q34770,Q1288568	Q33492	Q902,Q668	
																滾石	滾石雜誌	Rolling Stone	American monthly music magazine	Q41298,Q35127	Q33511	Q30	
多佛																多佛		Dover	city in and county seat of Kent County, Delaware, United States, and capital city of Delaware	Q1093829,Q21518270,Q62049	Q33518	Q30	Q128137
												579年				579年		579	year	Q577	Q33524		
敘利亞語								叙利亚语								敘利亞語		Syriac	dialect of Middle Aramaic	Q34770,Q839470,Q2315359	Q33538	Q43	
								罗斯维尔								羅斯維爾	羅斯威爾	Roswell	city in and the county seat of Chaves County, New Mexico, United States	Q1093829,Q62049	Q33561	Q30	Q111245
298年								298年				298年		298年		298年		298	year	Q577	Q33568		
																格倫瓦德之戰		Battle of Grunwald	1410 battle between the Teutonic Knights and Poland–Lithuania	Q178561	Q33570	Q36	
哈卡斯语								哈卡斯语						哈卡斯语		哈卡斯语	哈卡斯語	Khakas	Turkic language spoken by the Khakas people	Q34770,Q1288568	Q33575	Q159	Q6543,Q960,Q6563
																心臟星雲		Heart Nebula	HII region in the constellation Cassiopeia	Q11387,Q11282,Q202265,Q1931185,Q67206691	Q33586		
																能動性		motility	ability to move spontaneously and actively, using metabolic energy	Q1207505	Q33596		
												北極熊		北极熊		北極熊	北极熊ᚋ白熊	polar bear	species of bear native largely within the Arctic Circle	Q16521,Q19067	Q33609		
																互联网使用语言		languages used on the Internet	Wikimedia list article	Q13406463	Q33611		
坎卡奈語								坎卡奈语						坎卡奈语		坎卡奈语		Kankanaey	language of Luzon, in the Philippines	Q34770	Q33618	Q928	
																喀拉海	卡拉海	Kara Sea	marginal sea of the Arctic Ocean north of Russia and east of Nova Zembla	Q165	Q33629	Q159	
康納達語								卡纳达语	坎纳达语			康納達語		卡纳达语	坎纳达语	卡纳达语	康納達語ᚋ埃那得語ᚋ卡納達克語ᚋ卡納塔克語ᚋ坎纳达语ᚋ卡南達語ᚋ卡纳尔语ᚋ坎那達語	Kannada	Dravidian language	Q33742,Q1288568	Q33673	Q668	
閃電	雷電											閃電	雷電			闪电	閃電ᚋ雷電ᚋ雷电	lightning	weather phenomenon involving electrostatic discharge	Q118733587	Q33741		
285年								285年				285年		285年		285年		285	year	Q577	Q33744		
手		手						手				手		手		手	雙手ᚋ手部	hand	extremity at the end of an arm or forelimb	Q112826905	Q33767		
																卢瓦尔河畔塞尔穆瓦斯		Sermoise-sur-Loire	commune in Nièvre, France	Q484170	Q33834	Q142	Q1540907,Q12657,Q263441
														蒂扬日		蒂扬日		Thianges	commune in Nièvre, France	Q484170	Q33849	Q142	Q1600088,Q12657,Q263441
																圣韦兰		Saint-Vérain	commune in Nièvre, France	Q484170	Q33858	Q142	Q1482994,Q12657,Q701061
																圣雷韦里安		Saint-Révérien	commune in Nièvre, France	Q484170	Q33862	Q142	Q1536923,Q12657,Q701005
狄奧多·羅斯福	小狄奧多·羅斯福ᚋ西奧多·羅斯福ᚋ老羅斯福											狄奧多·羅斯福	小狄奧多·羅斯福ᚋ西奧多·羅斯福ᚋ老羅斯福			西奥多·罗斯福	西奧多·羅斯福ᚋ狄奧多·羅斯福ᚋ希歐多爾·羅斯福ᚋ老羅斯福ᚋTheodore Rooseveltᚋ罗斯福总统ᚋ罗斯福	Theodore Roosevelt	president of the United States from 1901 to 1909	Q5	Q33866		
環法自由車賽		環法單車賽		环法自行车赛		環法單車賽		环法自行车赛		环法自行车赛		環法自由車賽		环法自行车赛		环法自行车赛		Tour de France	multiple-stage bicycle race primarily held in France	Q866427	Q33881	Q142	
																烏魯汝－卡塔楚塔國家公園	烏盧魯ᚋ艾雅斯岩ᚋ烏魯汝ᚋ愛麗斯岩ᚋ乌鲁鲁ᚋ艾爾斯岩	Uluru	large sandstone isolated mount in Australia	Q1139493	Q33910	Q408	Q3235
																NGC 9		NGC 9	spiral galaxy in the constellation Pegasus	Q2488,Q67206691,Q72802508	Q33912		
北薩米語								北萨米语								北萨米语	北方萨米语	Northern Sami	most widely spoken of all Sámi languages	Q34770,Q1288568	Q33947	Q20,Q34,Q33	Q5450884,Q7845382,Q1815684,Q581920,Q502175,Q984861,Q499474,Q493815,Q512048,Q493855,Q499404,Q18291150,Q1284760
								阿拉蒂巴								阿拉蒂巴		Aratiba	Municipal district created in the Brazilian state of Rio Grande do Sul	Q3184121	Q33961	Q155	Q40030
																阿罗尔岑		Arholzen	municipality in Germany	Q116457956	Q33984	Q183	Q37205,Q5973
廣義市								广义市								廣義市		Quảng Ngãi	provincial city of Vietnam	Q3249005	Q33994	Q881	Q33304
史瓦濟語		斯威士語		斯威士语		斯威士語		斯威士语		斯威士语		史瓦濟語		斯威士语		史瓦濟語		Swazi	language of the Swazi people	Q34770,Q1288568	Q34014	Q1050,Q258,Q1029	Q258,Q1029,Q132410
																塞托方言		Seto	dialect of South Estonian	Q34770,Q33384	Q34017	Q191,Q159	
臺灣手語	台灣手語ᚋtssᚋTSL							台湾手语				臺灣手語				台灣手語	臺灣手語	Taiwanese Sign Language	sign language used in Taiwan	Q34228,Q1288568	Q34019	Q865	
																塔魯語	塔鲁语	Tharu	group of languages spoken in India and Nepal	Q34770	Q34035	Q837,Q668	
								托达语								托達語	托达语	Toda	language	Q33742,Q1288568	Q34042	Q668	
																图瓦卢语		Tuvaluan	Polynesian language spoken in Tuvalu	Q34770,Q1288568	Q34055	Q672	
326年								326年				326年		326年		326年		326	year	Q577	Q34056		
																Category:程序设计语言	程式設計語言列表ᚋ编程语言列表ᚋ计算机语言列表ᚋ程序语言列表ᚋ程序設計語言列表	Category:Programming languages	Wikimedia category	Q4167836	Q34059		
																马约特语		Maore	dialect of Comorian spoken in Mayotte	Q33384,Q34770,Q1288568	Q34075	Q142	
塔巴薩蘭語								塔巴萨兰语						塔巴萨兰语		塔巴薩蘭語	塔巴萨兰语	Tabasaran	Caucasian language	Q34770,Q1288568	Q34079	Q159	Q5118
																湯加語	東加語ᚋ汤加语ᚋ湯加克里奧爾語	Tongan	Polynesian language	Q1288568	Q34094	Q678,Q16641,Q408,Q16,Q712,Q664,Q34020,Q686	
珊德灣								桑德贝						桑德贝		桑德贝	Thunder Bayᚋ雷灣ᚋ珊德灣	Thunder Bay	city in Thunder Bay District, province of Ontario, Canada	Q515,Q14762300,Q1549591	Q34116	Q16	Q385689
																图瓦语	圖瓦語ᚋ图佤语	Tuvan	Turkic language in Russia	Q34770,Q1288568	Q34119	Q711,Q159,Q148	Q960
																通布卡语		Tumbuka	Niger-Congo language originating in parts of Malawi, Zambia, and Tanzania	Q34770,Q1288568	Q34138	Q1020,Q953	
																陶蘇格語	托薩語ᚋ蘇祿語	Tausug	Visayan language spoken in the Philippines and Malaysia	Q34770,Q1288568	Q34142	Q928	
																十八號機棚		Hangar 18	1990 single by Megadeth	Q7366,Q134556	Q34151		
																朝鲜面条		Korean noodles	dish		Q34156		
尤卡吉爾語系		尤卡吉爾語系						尤卡吉尔语系								尤卡吉尔语系	尤卡吉爾語ᚋ尤卡吉尔语ᚋ尤卡吉爾語系ᚋ尤卡吉尔语族ᚋ尤卡吉爾語族	Yukaghir	small family of two closely related languages – Tundra and Kolyma Yukaghir – spoken by the Yukaghir in the Russian Far East living in the basin of the Kolyma River	Q25295	Q34164		
里夫語								里夫语								里夫语	里菲安語言ᚋ里菲亞語	Tarifit	Zenati Berber language of northern Morocco	Q34770,Q1288568	Q34174	Q1028,Q262	
八重山語												八重山語				八重山語	八重山方言	Yaeyama	Ryukyuan language spoken in the Yaeyama Islands	Q34770,Q1288568	Q34203	Q17	
																科伯恩城		Cockburn Town	capital city of the Turks and Caicos Islands	Q3957	Q34205	Q145	Q18221
																泰尔南		Ternant	commune in Nièvre, France	Q484170	Q34229	Q142	Q1252705,Q12657,Q940292
與那國語												與那國語				與那國語	与那国方言	Yonaguni	language of Okinawa, Japan	Q34770,Q1288568	Q34243	Q17	
																土居美咲		Misaki Doi	Japanese tennis player	Q5	Q34256		
																阿爾貝托·瓦基納		Alberto Vaquina	Mozambique politician	Q5	Q34282		
								亚历山大·格雷厄姆·贝尔						亚历山大·格雷厄姆·贝尔		亚历山大·格雷厄姆·贝尔	亚历山大·贝尔	Alexander Graham Bell	British-born American scientist and inventor known for the telephone (1847–1922)	Q5	Q34286		
梅利亞迪諾-聖菲登齊奧								梅利亚迪诺-圣菲登齐奥						梅利亚迪诺-圣菲登齐奥		梅利亚迪诺-圣菲登齐奥		Megliadino San Fidenzio	Italian comune	Q3685476,Q115740682	Q34295	Q38	Q16226,Q50323339
诺文塔帕多瓦纳								诺文塔帕多瓦纳						诺文塔帕多瓦纳		诺文塔帕多瓦纳		Noventa Padovana	Italian comune	Q747074	Q34330	Q38	Q16226
																柴油機車	柴油机车ᚋ汽油機車	diesel locomotive	locomotive powered by a diesel engine		Q34336		
																艾奥拉		Ayora	municipality in Spain	Q2074737,Q123754112	Q34343	Q29	Q34294
														國際商業機器個人電腦擴展型		IBM PC XT	IBM X系列伺服器	IBM Personal Computer XT	personal computer model	Q55990535	Q34349		
卡薩萊-迪斯科多西亞								卡萨莱-迪斯科多西亚						卡萨莱-迪斯科多西亚		卡萨莱-迪斯科多西亚		Casale di Scodosia	Italian comune	Q747074	Q34354	Q38	Q16226
		醫官										醫官		医生		医生		Doctor	fictional character from Star Trek: Voyager	Q1226311,Q15773317,Q3953096	Q34359		
鹿特丹		鹿特丹		鹿特丹		鹿特丹		鹿特丹		鹿特丹		鹿特丹		鹿特丹		鹿特丹		Rotterdam	city in South Holland, the Netherlands	Q1549591,Q515,Q13539802,Q2264924,Q1852859,Q486972	Q34370	Q55	Q2680952
洛雷贾								洛雷贾						洛雷贾		洛雷贾		Loreggia	Italian comune	Q747074	Q34373	Q38	Q16226
洛雷奥								洛雷奥						洛雷奥		洛雷奥		Loreo	Italian comune	Q747074	Q34377	Q38	Q16270
孔塞尔韦								孔塞尔韦						孔塞尔韦		孔塞尔韦		Conselve	Italian comune	Q747074	Q34385	Q38	Q16226
信念		信念										信念		信念		信念		belief	psychological state in which an individual holds a proposition or premise to be true	Q5303685	Q34394		
肥皂								肥皂	香皂			肥皂	茶箍	肥皂	胰子	肥皂	香皂ᚋ皂ᚋ番梘ᚋ精皂花ᚋ沐浴露ᚋ茶箍ᚋ雪文ᚋ芳雪文	soap	salt of fatty acids, used for washing and cleaning	Q10528974,Q1974312	Q34396		
																埃德蒙·博瓦西耶·布蒂尼		Edmond Boissier	Swiss botanist, explorer and mathematician (1810-1885)	Q5	Q34430		
坎波多罗								坎波多罗						坎波多罗		坎波多罗		Campodoro	Italian comune	Q747074	Q34443	Q38	Q16226
																B4号联邦公路		Bundesstraße 4	federal highway in Germany	Q561431	Q34446	Q183	Q1194,Q1055,Q1197,Q1205,Q980
格兰托尔托								格兰托尔托						格兰托尔托		格兰托尔托		Grantorto	Italian comune	Q747074	Q34449	Q38	Q16226
聖喬治-因博斯科								圣乔治-因博斯科						圣乔治-因博斯科		圣乔治-因博斯科		San Giorgio in Bosco	Italian comune	Q747074	Q34451	Q38	Q16226
泰奥洛								泰奥洛						泰奥洛		泰奥洛		Teolo	Italian comune	Q747074	Q34455	Q38	Q16226
葛妮絲·派特洛		桂莉芙·柏德露						格威妮丝·帕尔特罗				葛妮絲·派特洛		格威妮丝·帕尔特罗		格威妮丝·帕尔特罗	葛妮絲·派特羅ᚋ葛妮絲派特羅ᚋ葛妮絲·派特洛ᚋ格温妮斯·帕特洛ᚋ桂麗芙柏德露ᚋ葛妮絲·派特洛伊ᚋ桂莉芙·柏德露ᚋ葛妮絲派特洛ᚋ格温尼丝·帕特罗ᚋ格温妮丝·帕特洛ᚋ格温妮丝·帕特罗	Gwyneth Paltrow	American actress, entrepreneur, writer and singer	Q5	Q34460		
德國13號聯邦公路								德国13号联邦公路						德国13号联邦公路		德国13号联邦公路		Bundesstraße 13	federal highway in Germany	Q561431	Q34472	Q183	Q980
																B14号联邦公路		Bundesstraße 14	federal highway in Germany	Q561431	Q34476	Q183	Q980,Q985
																直升機	直昇機ᚋ直升机ᚋ直升飞机	helicopter	type of rotor craft in which lift and thrust are supplied by rotors	Q20026879	Q34486		
通博洛								通博洛						通博洛		通博洛		Tombolo	Italian comune	Q747074	Q34496	Q38	Q16226
																托爾斯泰	托尔斯泰	Tolstoj	Wikimedia disambiguation page	Q4167410	Q34509		
																稻草车骑行	干草车骑行ᚋ干草骑行	hayride	transportation on top of hay or straw		Q34515		
德國31號國道								德国31号国道						德国31号国道		德国31号国道	B31联邦公路	Bundesstraße 31	federal highway in Germany	Q561431	Q34520	Q183	Q985,Q980
阿迪傑河畔皮亞琴察								阿迪杰河畔皮亚琴察						阿迪杰河畔皮亚琴察		阿迪杰河畔皮亚琴察		Piacenza d'Adige	Italian comune	Q747074	Q34540	Q38	Q16226
德國38號聯邦公路								德国38号联邦公路						德国38号联邦公路		德国38号联邦公路		Bundesstraße 38	federal highway in Germany	Q561431	Q34541	Q183	Q1199,Q985,Q1200
373年								373年				373年		373年		373年		373	year	Q577	Q34551		
卡斯特尔马萨								卡斯特尔马萨						卡斯特尔马萨		卡斯特尔马萨		Castelmassa	Italian comune	Q747074	Q34570	Q38	Q16270
萨拉腊								萨拉腊						萨拉腊		萨拉腊	萨拉拉	Salara	Italian comune	Q747074	Q34585	Q38	Q16270
斯蒂耶恩塔								斯蒂耶恩塔						斯蒂耶恩塔		斯蒂耶恩塔		Stienta	comune in Veneto, Italy	Q747074	Q34598	Q38	Q16270
京都市		京都市		京都市		京都市		京都市		京都市		京都市		京都市		京都市		Kyoto	city in Kyōto prefecture, Japan	Q1749269,Q1637706,Q65589340,Q1549591,Q494721,Q1200957,Q27554677,Q1187811,Q11422368	Q34600	Q17	Q120730
埃斯泰								埃斯泰						埃斯泰		埃斯泰		Este	Italian comune	Q747074	Q34607	Q38	Q16226
																乔万尼·加布里埃利		Giovanni Gabrieli	Italian composer	Q5	Q34624		
腹節 (節肢動物)														腹節 (节肢动物)		腹節	腹部	arthropod abdomen	rearmost tagma of an arthropod	Q4936952,Q112826905	Q34630		
約翰尼斯堡		約翰內斯堡						约翰内斯堡				約翰尼斯堡		约翰内斯堡		约翰内斯堡	约堡ᚋ約翰尼斯堡ᚋ约翰奈斯堡ᚋJohannesburg	Johannesburg	largest city in South Africa	Q515,Q1549591,Q1637706,Q51929311,Q11271835,Q208511,Q1066984	Q34647	Q258	Q2346838,Q190959
																米高·列斯加	雷兹格尔ᚋ列斯加ᚋ雷齐格	Michael Reiziger	Dutch footballer	Q5	Q34658		
韦斯科瓦纳								韦斯科瓦纳						韦斯科瓦纳		韦斯科瓦纳		Vescovana	comune of Italy	Q747074	Q34666	Q38	Q16226
京斯敦		京士頓						金斯敦				京士頓		金斯敦		金斯敦	京斯顿ᚋ金斯顿ᚋ京斯敦	Kingston	capital of Jamaica	Q5119,Q515,Q1549591	Q34692	Q766	Q651453
托雷利亚								托雷利亚						托雷利亚		托雷利亚		Torreglia	Italian comune	Q747074	Q34703	Q38	Q16226
																柴达木盆地	柴达木	Qaidam Basin	geographic region	Q82794,Q813672,Q6617741	Q34709	Q148	Q45833,Q874334
												犀牛		犀牛		犀牛	犀科ᚋ犀ᚋ真犀科ᚋ板齿犀亚科ᚋ龍裔黑幫之犀牛	rhinoceros	family of mammals with 5 living species	Q16521	Q34718		
希臘神話																希臘神話	希腊神话ᚋ古希臘神話ᚋ古希腊神话	Greek mythology	myths of ancient Greece	Q9134	Q34726		
指南針		指南針		指南针		指南針		指南针		指南针		指南針		指南针		指南针	指北針ᚋ司南ᚋ指南針	compass	instrument used for navigation and orientation		Q34735		
																NGC 23		NGC 23	spiral galaxy in the constellation Pegasus	Q2488,Q1931185,Q67201574,Q67201586,Q67206691	Q34747		
